752	Dariusz
749	Kimmo
748	Truls
746	Tommi
745	Frederik
743	Francis
741	Jan Olof
741	Mariusz
741	Paavo
741	Zbigniew
739	Haris
734	Brynolf
732	Arto
723	Nils Erik
722	Elvir
722	Keith
721	Morris
719	Claus
717	Sergio
716	Bernard
715	Kamil
714	Dimitrios
713	Eve
712	Dieter
711	Hector
711	Karl-Gustaf
710	Aulis
710	Elving
710	Hanna
705	Lars-Inge
704	Hardy
704	Wictor
703	Pasi
703	Sabah
702	Jan Åke
697	Zebastian
696	Andre
695	Karl-Olof
693	Lennarth
692	Ingvald
691	Väinö
688	Cornelis
688	Hermann
687	Zackarias
685	Naser
683	Ante
682	Halvar
680	Erich
678	Klas-Göran
676	Lukasz
676	Salomon
675	Yasin
673	Bengt-Erik
673	Gary
672	Imad
672	Nikolaus
671	Maciej
670	Patricio
667	Salih
666	Elliott
665	Fredrick
665	Friedrich
663	Sandor
662	Rashid
660	Matthew
659	Lars Olof
657	Attila
657	Sven Åke
656	Sverre
656	Giovanni
656	Halvard
655	Habib
654	Larry
654	Zoltan
653	Morten
652	Weine
650	Felipe
650	Jozsef
648	Maths
644	Heinrich
644	Vesa
643	Mauri
642	Carl-Magnus
642	Claudio
641	Tadeusz
640	Mostafa
639	Konstantinos
639	Magne
636	Jakub
634	Marcelo
633	Frej
632	Bent
632	Maurits
632	Nikolai
630	Zakarias
626	Nick
624	Scott
623	Andy
622	Murat
620	Alen
619	Per-Gunnar
617	Mohamud
617	Rafal
617	Saman
615	Aram
615	Jason
614	Abdulkadir
614	Muhamed
613	Wiggo
613	Damir
613	Janusz
613	Maria
612	Ferenc
612	Helmut
611	Kay
611	Nathanael
609	Sakarias
609	Issa
606	Mirsad
604	Tiger
603	Nils-Åke
602	Hans-Göran
601	Jasmin
601	Milad
601	Ramon
600	Kullervo
598	Kjell Åke
598	Per Arne
598	Salam
597	Senad
597	Carl Johan
596	Diego
596	Per-Ove
593	Uolevi
592	Ryszard
592	Bob
589	Salem
588	Gerry
588	Ioannis
586	Per Anders
585	Mohsen
583	Alfredo
582	Amandus
581	Marian
581	Per Åke
580	Zakaria
579	Karl-Åke
578	Musa
577	Sten-Åke
577	Sylve
576	Poul
575	Ammar
574	Carl-Fredrik
571	Gudmund
570	Sammy
569	Hendrik
567	Arash
567	Emin
567	Emrik
566	Taisto
563	Evan
562	Bernth
562	Ismet
560	Bogdan
560	Horst
558	Nelson
558	Nima
558	Torben
557	Nikolaos
557	Samer
557	Farid
557	Jamil
556	Gregor
555	Günter
555	Kauko
555	Lars Gunnar
554	Maximus
552	Bashir
552	Farhad
551	Pavel
549	Torleif
549	Azad
548	Dexter
548	Pascal
547	Andrée
547	Constantin
547	Julio
546	Gerth
546	Hussain
545	Thanh
542	Karl-Göran
542	Mahmood
537	Arvo
537	Kenan
537	Royne
536	Olaf
536	Per-Inge
534	Alaa
534	Antoni
534	Bo-Göran
534	Kemal
533	Amar
531	Deniz
531	Mille
530	Arild
530	Eduard
530	Haidar
529	Bengt Åke
528	Jalal
528	Saeed
528	Singh
527	Adem
527	Arian
527	Flemming
527	Gusten
527	Jaime
526	Mahamed
526	Philippe
525	Henryk
524	Dylan
524	Erhard
524	Imre
523	Jeff
522	Christos
522	Fridolf
522	Jesus
521	Svend
520	Akram
520	Anwar
519	Salman
518	Thom
518	Isa
518	John-Erik
517	Ambjörn
517	Guillermo
516	Berthold
515	Ismael
515	Jamie
514	Fritjof
513	Andrej
511	Theodore
510	Nore
509	Petar
505	Thorvald
505	Cristoffer
505	Kennerth
504	Esteban
504	Jaroslaw
504	Josip
503	Miroslav
501	Romeo
500	Yrjö
499	Lenny
498	Jussi
498	Nicolai
497	Orlando
497	Robbin
496	Tauno
496	Tibor
496	Armando
496	Karsten
494	Dawid
493	Md
490	Carlo
489	Abdulrahman
489	Efraim
488	Hamed
488	Sander
487	Clas-Göran
486	Engelbrekt
485	Nikolaj
484	Minh
484	Ryan
483	Bassam
483	Damian
483	Jörn
481	Andrei
481	Emre
480	Enes
480	Thobias
478	Nathan
478	Nils-Göran
478	Rauno
478	Abdallah
477	Omer
476	Alessandro
475	Hans-Olov
475	Kaarlo
475	Rahman
474	Gerard
473	Hans Erik
472	Alfonso
471	Abdulla
471	Adil
471	Agaton
471	Ray
470	Joe
469	Aarne
469	Jimmi
468	Alexius
467	Aage
467	Haider
467	Nenad
467	Yahya
466	Erwin
465	Cornelius
464	Arman
464	Yosef
464	Zack
461	Taha
461	Valentino
461	Dario
459	Karl-Henrik
459	Veijo
458	Per Olov
458	Almir
457	Bobby
457	Mirza
457	Zeljko
456	Jawad
453	Per-Eric
453	Willem
452	Sasa
452	Malkolm
451	Bastian
450	Atle
449	Ellert
449	Günther
448	Boo
446	Aksel
446	Gustavo
446	Wallentin
445	Vilho
444	Faisal
444	Mateusz
443	Aston
443	Jan-Anders
443	Syed
443	Tarik
442	Tyko
442	Ömer
442	Fouad
441	Linné
440	Abed
440	Ingolf
440	Jacques
439	Masoud
439	Sabri
437	Nader
437	Norbert
437	Sigmund
436	Sead
435	Tyrone
435	Göthe
434	Zaid
433	Anthon
433	Firas
433	Lo
432	Halil
432	Jordan
432	Styrbjörn
432	Teuvo
431	Alexandre
430	Jimi
430	Maher
430	Miroslaw
429	Tarek
429	Bonde
428	Nils-Gunnar
427	Preben
427	Abdel
427	Abel
427	Karol
426	Sven-Ove
425	Slawomir
425	Viljo
424	Hüseyin
423	Admir
423	Ignacio
423	Jan-Inge
423	Justus
422	Caspian
422	Dominik
422	Enok
420	Bengt-Arne
420	Hernan
420	Sylvester
419	Hartvig
417	Karl-Oskar
416	Darko
416	Harley
414	Florian
413	Charbel
412	Danilo
411	Moses
410	Raad
408	Gunnarsson
408	Jonnie
407	Enver
